tth,counts
50.68025343,44
50.706514,68
50.73277456,55
50.75903513,60
50.7852957,71
50.81155626,48
50.83781683,63
50.86407739,44
50.89033796,48
50.91659852,53
50.94285909,67
50.96911965,52
50.99538022,60
51.02164078,69
51.04790135,66
51.07416191,60
51.10042248,67
51.12668305,56
51.15294361,65
51.17920418,64
51.20546474,49
51.23172531,55
51.25798587,53
51.28424644,59
51.310507,61
51.33676757,49
51.36302813,60
51.3892887,55
51.41554926,67
51.44180983,61
51.46807039,67
51.49433096,57
51.52059153,55
51.54685209,39
51.57311266,46
51.59937322,57
51.62563379,55
51.65189435,53
51.67815492,45
51.70441548,49
51.73067605,55
51.75693661,49
51.78319718,48
51.80945774,47
51.83571831,56
51.86197888,42
51.88823944,63
51.91450001,66
51.94076057,60
51.96702114,55
51.9932817,45
52.01954227,62
52.04580283,46
52.0720634,68
52.09832396,50
52.12458453,43
52.15084509,36
52.17710566,52
52.20336622,64
52.22962679,41
52.25588736,61
52.28214792,47
52.30840849,77
52.33466905,69
52.36092962,72
52.38719018,72
52.41345075,99
52.43971131,136
52.46597188,180
52.49223244,282
52.51849301,489
52.54475357,677
52.57101414,500
52.59727471,287
52.62353527,236
52.64979584,279
52.6760564,362
52.70231697,323
52.72857753,185
52.7548381,113
52.78109866,87
52.80735923,87
52.83361979,68
52.85988036,73
52.88614092,50
52.91240149,51
52.93866205,44
52.96492262,52
52.99118319,63
53.01744375,53
53.04370432,50
53.06996488,51
53.09622545,47
53.12248601,45
53.14874658,51
53.17500714,54
53.20126771,57
53.22752827,55
53.25378884,41
53.2800494,66
53.30630997,48
53.33257053,42
53.3588311,54
53.38509167,42
53.41135223,43
53.4376128,61
53.46387336,59
53.49013393,47
53.51639449,38
53.54265506,36
53.56891562,44
53.59517619,43
53.62143675,48
53.64769732,46
53.67395788,47
53.70021845,58
53.72647902,35
53.75273958,48
53.77900015,54
53.80526071,73
53.83152128,52
53.85778184,50
53.88404241,62
53.91030297,38
53.93656354,48
53.9628241,54
53.98908467,44
54.01534523,53
54.0416058,35
54.06786636,52
54.09412693,50
54.1203875,43
54.14664806,38
54.17290863,33
54.19916919,63
54.22542976,54
54.25169032,42
54.27795089,46
54.30421145,50
54.33047202,53
54.35673258,41
54.38299315,54
54.40925371,48
54.43551428,45
54.46177485,61
54.48803541,46
54.51429598,46
54.54055654,52
54.56681711,53
54.59307767,60
54.61933824,38
54.6455988,52
54.67185937,49
54.69811993,39
54.7243805,51
54.75064106,54
54.77690163,52
54.80316219,42
54.82942276,46
54.85568333,37
54.88194389,58
54.90820446,56
54.93446502,53
54.96072559,52
54.98698615,58
55.01324672,40
55.03950728,61
55.06576785,45
55.09202841,52
55.11828898,52
55.14454954,49
55.17081011,43
55.19707068,39
55.22333124,40
55.24959181,59
55.27585237,48
55.30211294,46
55.3283735,52
55.35463407,48
55.38089463,45
55.4071552,45
55.43341576,62
55.45967633,42
55.48593689,54
55.51219746,47
55.53845802,37
55.56471859,58
55.59097916,47
55.61723972,41
55.64350029,48
55.66976085,52
55.69602142,52
55.72228198,46
55.74854255,55
55.77480311,61
55.80106368,53
55.82732424,55
55.85358481,50
55.87984537,64
55.90610594,58
55.93236651,44
55.95862707,54
55.98488764,54
56.0111482,58
56.03740877,45
56.06366933,48
56.0899299,52
56.11619046,77
56.14245103,59
56.16871159,55
56.19497216,69
56.22123272,59
56.24749329,69
56.27375385,73
56.30001442,64
56.32627499,78
56.35253555,77
56.37879612,88
56.40505668,101
56.43131725,120
56.45757781,145
56.48383838,171
56.51009894,178
56.53635951,248
56.56262007,286
56.58888064,297
56.6151412,245
56.64140177,230
56.66766234,197
56.6939229,214
56.72018347,244
56.74644403,224
56.7727046,174
56.79896516,161
56.82522573,125
56.85148629,114
56.87774686,124
56.90400742,101
56.93026799,94
56.95652855,94
56.98278912,98
57.00904968,98
57.03531025,114
57.06157082,112
57.08783138,134
57.11409195,147
57.14035251,152
57.16661308,163
57.19287364,174
57.21913421,168
57.24539477,194
57.27165534,238
57.2979159,297
57.32417647,363
57.35043703,490
57.3766976,671
57.40295817,891
57.42921873,1030
57.4554793,1233
57.48173986,1488
57.50800043,1485
57.53426099,1067
57.56052156,751
57.58678212,719
57.61304269,780
57.63930325,813
57.66556382,754
57.69182438,518
57.71808495,312
57.74434551,235
57.77060608,189
57.79686665,161
57.82312721,132
57.84938778,122
57.87564834,114
57.90190891,121
57.92816947,115
57.95443004,91
57.9806906,111
58.00695117,102
58.03321173,115
58.0594723,159
58.08573286,155
58.11199343,149
58.138254,144
58.16451456,136
58.19077513,93
58.21703569,116
58.24329626,105
58.26955682,112
58.29581739,94
58.32207795,92
58.34833852,81
58.37459908,74
58.40085965,75
58.42712021,72
58.45338078,55
58.47964134,69
58.50590191,61
58.53216248,56
58.55842304,59
58.58468361,61
58.61094417,48
58.63720474,53
58.6634653,48
58.68972587,47
58.71598643,59
58.742247,42
58.76850756,52
58.79476813,57
58.82102869,48
58.84728926,49
58.87354983,43
58.89981039,51
58.92607096,54
58.95233152,46
58.97859209,43
59.00485265,48
59.03111322,46
59.05737378,45
59.08363435,57
59.10989491,48
59.13615548,48
59.16241604,54
59.18867661,39
59.21493717,47
59.24119774,44
59.26745831,55
59.29371887,45
59.31997944,53
59.34624,50
59.37250057,62
59.39876113,54
59.4250217,37
59.45128226,42
59.47754283,53
59.50380339,53
59.53006396,58
59.55632452,55
59.58258509,52
59.60884565,47
59.63510622,59
59.66136679,47
59.68762735,69
59.71388792,70
59.74014848,77
59.76640905,50
59.79266961,67
59.81893018,51
59.84519074,63
59.87145131,69
59.89771187,70
59.92397244,68
59.950233,70
59.97649357,49
60.00275414,44
60.0290147,52
60.05527527,59
60.08153583,45
60.1077964,63
60.13405696,58
60.16031753,49
60.18657809,66
60.21283866,42
60.23909922,67
60.26535979,65
60.29162035,76
60.31788092,56
60.34414148,64
60.37040205,74
60.39666262,93
60.42292318,74
60.44918375,105
60.47544431,102
60.50170488,124
60.52796544,149
60.55422601,141
60.58048657,203
60.60674714,270
60.6330077,335
60.65926827,410
60.68552883,458
60.7117894,372
60.73804997,325
60.76431053,306
60.7905711,307
60.81683166,323
60.84309223,346
60.86935279,282
60.89561336,271
60.92187392,281
60.94813449,254
60.97439505,300
61.00065562,304
61.02691618,282
61.05317675,248
61.07943731,259
61.10569788,244
61.13195845,244
61.15821901,257
61.18447958,222
61.21074014,248
61.23700071,232
61.26326127,253
61.28952184,289
61.3157824,270
61.34204297,254
61.36830353,281
61.3945641,269
61.42082466,238
61.44708523,231
61.4733458,215
61.49960636,221
61.52586693,208
61.55212749,181
61.57838806,153
61.60464862,132
61.63090919,151
61.65716975,121
61.68343032,92
61.70969088,85
61.73595145,84
61.76221201,91
61.78847258,67
61.81473314,80
61.84099371,67
61.86725428,62
61.89351484,57
61.91977541,61
61.94603597,57
61.97229654,58
61.9985571,56
62.02481767,47
62.05107823,61
62.0773388,57
62.10359936,45
62.12985993,37
62.15612049,52
62.18238106,50
62.20864163,56
62.23490219,60
62.26116276,69
62.28742332,52
62.31368389,53
62.33994445,67
62.36620502,63
62.39246558,58
62.41872615,64
62.44498671,55
62.47124728,65
62.49750784,47
62.52376841,46
62.55002897,47
62.57628954,52
62.60255011,56
62.62881067,60
62.65507124,58
62.6813318,45
62.70759237,53
62.73385293,58
62.7601135,47
62.78637406,81
62.81263463,71
62.83889519,59
62.86515576,65
62.89141632,69
62.91767689,74
62.94393746,77
62.97019802,110
62.99645859,118
63.02271915,130
63.04897972,182
63.07524028,158
63.10150085,129
63.12776141,124
63.15402198,133
63.18028254,136
63.20654311,120
63.23280367,133
63.25906424,136
63.2853248,114
63.31158537,88
63.33784594,87
63.3641065,78
63.39036707,65
63.41662763,76
63.4428882,59
63.46914876,78
63.49540933,52
63.52166989,58
63.54793046,47
63.57419102,50
63.60045159,44
63.62671215,65
63.65297272,61
63.67923329,46
63.70549385,52
63.73175442,55
63.75801498,50
63.78427555,58
63.81053611,63
63.83679668,53
63.86305724,51
63.88931781,57
63.91557837,50
63.94183894,47
63.9680995,46
63.99436007,56
64.02062063,56
64.0468812,62
64.07314177,56
64.09940233,57
64.1256629,74
64.15192346,46
64.17818403,65
64.20444459,65
64.23070516,66
64.25696572,63
64.28322629,56
64.30948685,73
64.33574742,78
64.36200798,67
64.38826855,96
64.41452912,94
64.44078968,90
64.46705025,93
64.49331081,127
64.51957138,146
64.54583194,165
64.57209251,182
64.59835307,267
64.62461364,336
64.6508742,361
64.67713477,383
64.70339533,401
64.7296559,309
64.75591646,279
64.78217703,278
64.8084376,278
64.83469816,294
64.86095873,299
64.88721929,246
64.91347986,222
64.93974042,154
64.96600099,167
64.99226155,131
65.01852212,110
65.04478268,101
65.07104325,92
65.09730381,106
65.12356438,80
65.14982495,98
65.17608551,71
65.20234608,83
65.22860664,82
65.25486721,95
65.28112777,78
65.30738834,92
65.3336489,96
65.35990947,79
65.38617003,88
65.4124306,92
65.43869116,119
65.46495173,133
65.49121229,136
65.51747286,174
65.54373343,224
65.56999399,272
65.59625456,290
65.62251512,309
65.64877569,312
65.67503625,274
65.70129682,245
65.72755738,209
65.75381795,224
65.78007851,223
65.80633908,255
65.83259964,232
65.85886021,178
65.88512078,176
65.91138134,113
65.93764191,108
65.96390247,106
65.99016304,92
66.0164236,81
66.04268417,71
66.06894473,63
66.0952053,73
66.12146586,90
66.14772643,75
66.17398699,55
66.20024756,68
66.22650812,68
66.25276869,58
66.27902926,58
66.30528982,64
66.33155039,70
66.35781095,85
66.38407152,107
66.41033208,117
66.43659265,155
66.46285321,277
66.48911378,369
66.51537434,425
66.54163491,334
66.56789547,188
66.59415604,135
66.6204166,136
66.64667717,172
66.67293774,245
66.6991983,259
66.72545887,165
66.75171943,146
66.77798,103
66.80424056,82
66.83050113,59
66.85676169,61
66.88302226,66
66.90928282,57
66.93554339,45
66.96180395,52
66.98806452,54
67.01432509,53
67.04058565,54
67.06684622,56
67.09310678,51
67.11936735,44
67.14562791,45
67.17188848,49
67.19814904,40
67.22440961,46
67.25067017,53
67.27693074,35
67.3031913,42
67.32945187,47
67.35571243,56
67.381973,46
67.40823357,38
67.43449413,41
67.4607547,41
67.48701526,38
67.51327583,59
67.53953639,37
67.56579696,59
67.59205752,59
67.61831809,35
67.64457865,46
67.67083922,41
67.69709978,60
67.72336035,30
67.74962092,49
67.77588148,44
67.80214205,41
67.82840261,45
67.85466318,49
67.88092374,63
67.90718431,43
67.93344487,59
67.95970544,69
67.985966,58
68.01222657,70
68.03848713,67
68.0647477,83
68.09100826,123
68.11726883,201
68.1435294,320
68.16978996,543
68.19605053,698
68.22231109,597
68.24857166,320
68.27483222,204
68.30109279,175
68.32735335,175
68.35361392,264
68.37987448,383
68.40613505,333
68.43239561,258
68.45865618,150
68.48491675,106
68.51117731,74
68.53743788,64
68.56369844,59
68.58995901,64
68.61621957,47
68.64248014,70
68.6687407,70
68.69500127,46
68.72126183,44
68.7475224,55
68.77378296,43
68.80004353,48
68.82630409,52
68.85256466,51
68.87882523,41
68.90508579,43
68.93134636,49
68.95760692,54
68.98386749,43
69.01012805,59
69.03638862,49
69.06264918,79
69.08890975,71
69.11517031,98
69.14143088,77
69.16769144,115
69.19395201,113
69.22021258,120
69.24647314,118
69.27273371,99
69.29899427,89
69.32525484,95
69.3515154,84
69.37777597,109
69.40403653,95
69.4302971,77
69.45655766,74
69.48281823,78
69.50907879,76
69.53533936,58
69.56159992,64
69.58786049,55
69.61412106,49
69.64038162,58
69.66664219,62
69.69290275,50
69.71916332,58
69.74542388,46
69.77168445,45
69.79794501,41
69.82420558,45
69.85046614,58
69.87672671,66
69.90298727,64
69.92924784,61
69.95550841,60
69.98176897,60
